timestamp,place_id,distance_cm,est_anomalie
2026-04-18T10:33:24.253+00:00,3,1.97,0
2026-04-18T10:33:24.253+00:00,4,1.54,0
2026-04-18T10:33:24.253+00:00,5,6.66,0
2026-04-18T10:33:24.253+00:00,6,0.82,1
2026-04-18T10:33:24.253+00:00,7,1.89,0
2026-04-18T10:33:24.253+00:00,8,6.01,0
2026-04-18T10:33:26.255+00:00,1,7.07,0
2026-04-18T10:33:26.255+00:00,2,6.28,0
2026-04-18T10:33:26.255+00:00,3,2.09,0
2026-04-18T10:33:26.255+00:00,4,1.66,0
2026-04-18T10:33:26.255+00:00,5,6.55,0
2026-04-18T10:33:26.255+00:00,6,10.85,1
2026-04-18T10:33:26.255+00:00,7,1.91,0
2026-04-18T10:33:26.255+00:00,8,6.06,0
2026-04-18T10:33:28.258+00:00,1,7.0,0
2026-04-18T10:33:28.258+00:00,2,6.37,0
2026-04-18T10:33:28.258+00:00,3,2.1,0
2026-04-18T10:33:28.258+00:00,4,1.7,0
2026-04-18T10:33:28.258+00:00,5,6.66,0
2026-04-18T10:33:28.258+00:00,6,14.08,1
2026-04-18T10:33:28.258+00:00,7,1.97,0
2026-04-18T10:33:28.258+00:00,8,6.15,0
2026-04-18T10:33:30.261+00:00,1,7.1,0
2026-04-18T10:33:30.261+00:00,2,6.45,0
2026-04-18T10:33:30.261+00:00,3,2.07,0
2026-04-18T10:33:30.261+00:00,4,1.72,0
2026-04-18T10:33:30.261+00:00,5,6.53,0
2026-04-18T10:33:30.261+00:00,6,12.47,1
2026-04-18T10:33:30.261+00:00,7,2.0,0
2026-04-18T10:33:30.261+00:00,8,6.08,0
2026-04-18T10:33:32.265+00:00,1,6.83,0
2026-04-18T10:33:32.265+00:00,2,6.64,0
2026-04-18T10:33:32.265+00:00,3,2.14,0
2026-04-18T10:33:32.265+00:00,4,1.64,0
2026-04-18T10:33:32.265+00:00,5,6.45,0
2026-04-18T10:33:32.265+00:00,6,11.83,1
2026-04-18T10:33:32.265+00:00,7,1.85,0
2026-04-18T10:33:32.265+00:00,8,6.02,0
2026-04-18T10:33:34.268+00:00,1,6.86,0
2026-04-18T10:33:34.268+00:00,2,6.38,0
2026-04-18T10:33:34.268+00:00,3,2.07,0
2026-04-18T10:33:34.268+00:00,4,1.66,0
2026-04-18T10:33:34.268+00:00,5,6.32,0
2026-04-18T10:33:34.268+00:00,6,2.62,0
2026-04-18T10:33:34.268+00:00,7,1.93,0
2026-04-18T10:33:34.268+00:00,8,6.28,0
2026-04-18T10:33:36.272+00:00,1,6.97,0
2026-04-18T10:33:36.272+00:00,2,6.58,0
2026-04-18T10:33:36.272+00:00,3,2.07,0
2026-04-18T10:33:36.272+00:00,4,1.6,0
2026-04-18T10:33:36.272+00:00,5,6.3,0
2026-04-18T10:33:36.272+00:00,6,2.76,0
2026-04-18T10:33:36.272+00:00,7,1.95,0
2026-04-18T10:33:36.272+00:00,8,6.28,0
2026-04-18T10:33:38.275+00:00,1,7.14,0
2026-04-18T10:33:38.275+00:00,2,6.4,0
2026-04-18T10:33:38.275+00:00,3,2.06,0
2026-04-18T10:33:38.275+00:00,4,1.61,0
2026-04-18T10:33:38.275+00:00,5,6.3,0
2026-04-18T10:33:38.275+00:00,6,2.69,0
2026-04-18T10:33:38.275+00:00,7,1.87,0
2026-04-18T10:33:38.275+00:00,8,6.09,0
2026-04-18T10:33:40.277+00:00,1,6.89,0
2026-04-18T10:33:40.277+00:00,2,6.29,0
2026-04-18T10:33:40.277+00:00,3,2.02,0
2026-04-18T10:33:40.277+00:00,4,1.6,0
2026-04-18T10:33:40.277+00:00,5,6.3,0
2026-04-18T10:33:40.277+00:00,6,2.66,0
2026-04-18T10:33:40.277+00:00,7,2.05,0
2026-04-18T10:33:40.277+00:00,8,5.14,0
2026-04-18T10:33:42.279+00:00,1,7.09,0
2026-04-18T10:33:42.279+00:00,2,6.45,0
2026-04-18T10:33:42.279+00:00,3,2.09,0
2026-04-18T10:33:42.279+00:00,4,1.56,0
2026-04-18T10:33:42.279+00:00,5,6.3,0
2026-04-18T10:33:42.279+00:00,6,2.64,0
2026-04-18T10:33:42.279+00:00,7,1.86,0
2026-04-18T10:33:42.279+00:00,8,4.36,0
2026-04-18T10:33:44.281+00:00,1,6.88,0
2026-04-18T10:33:44.281+00:00,2,6.33,0
2026-04-18T10:33:44.281+00:00,3,1.98,0
2026-04-18T10:33:44.281+00:00,4,1.67,0
2026-04-18T10:33:44.281+00:00,5,6.3,0
2026-04-18T10:33:44.281+00:00,6,2.65,0
2026-04-18T10:33:44.281+00:00,7,1.93,0
2026-04-18T10:33:44.281+00:00,8,3.84,0
2026-04-18T10:33:46.283+00:00,1,7.04,0
2026-04-18T10:33:46.283+00:00,2,6.36,0
2026-04-18T10:33:46.283+00:00,3,2.06,0
2026-04-18T10:33:46.283+00:00,4,1.58,0
2026-04-18T10:33:46.283+00:00,5,6.3,0
2026-04-18T10:33:46.283+00:00,6,2.78,0
2026-04-18T10:33:46.283+00:00,7,1.96,0
2026-04-18T10:33:46.283+00:00,8,3.08,0
2026-04-18T10:33:48.286+00:00,1,7.17,0
2026-04-18T10:33:48.286+00:00,2,6.4,0
2026-04-18T10:33:48.286+00:00,3,2.02,0
2026-04-18T10:33:48.286+00:00,4,1.6,0
2026-04-18T10:33:48.286+00:00,5,6.3,0
2026-04-18T10:33:48.286+00:00,6,2.78,0
2026-04-18T10:33:48.286+00:00,7,1.89,0
2026-04-18T10:33:48.286+00:00,8,1.92,0
2026-04-18T10:33:50.288+00:00,1,7.16,0
2026-04-18T10:33:50.288+00:00,2,6.58,0
2026-04-18T10:33:50.288+00:00,3,2.13,0
2026-04-18T10:33:50.288+00:00,4,1.66,0
2026-04-18T10:33:50.288+00:00,5,6.3,0
2026-04-18T10:33:50.288+00:00,6,2.69,0
2026-04-18T10:33:50.288+00:00,7,1.95,0
2026-04-18T10:33:50.288+00:00,8,1.88,0
2026-04-18T10:33:52.291+00:00,1,6.82,0
2026-04-18T10:33:52.291+00:00,2,6.52,0
2026-04-18T10:33:52.291+00:00,3,1.99,0
2026-04-18T10:33:52.291+00:00,4,1.67,0
2026-04-18T10:33:52.291+00:00,5,6.3,0
2026-04-18T10:33:52.291+00:00,6,2.64,0
2026-04-18T10:33:52.291+00:00,7,1.92,0
2026-04-18T10:33:52.291+00:00,8,1.86,0
2026-04-18T10:33:54.294+00:00,1,7.2,0
2026-04-18T10:33:54.294+00:00,2,6.54,0
2026-04-18T10:33:54.294+00:00,3,2.14,0
2026-04-18T10:33:54.294+00:00,4,1.56,0
2026-04-18T10:33:54.294+00:00,5,6.3,0
2026-04-18T10:33:54.294+00:00,6,2.65,0
2026-04-18T10:33:54.294+00:00,7,1.86,0
2026-04-18T10:33:54.294+00:00,8,1.83,0
2026-04-18T10:33:56.295+00:00,1,7.03,0
2026-04-18T10:33:56.295+00:00,2,6.41,0
2026-04-18T10:33:56.295+00:00,3,2.16,0
2026-04-18T10:33:56.295+00:00,4,1.64,0
2026-04-18T10:33:56.295+00:00,5,6.3,0
2026-04-18T10:33:56.295+00:00,6,2.67,0
2026-04-18T10:33:56.295+00:00,7,2.04,0
2026-04-18T10:33:56.295+00:00,8,2.01,0
2026-04-18T10:33:58.299+00:00,1,6.9,0
2026-04-18T10:33:58.299+00:00,2,6.53,0
2026-04-18T10:33:58.299+00:00,3,2.02,0
2026-04-18T10:33:58.299+00:00,4,1.72,0
2026-04-18T10:33:58.299+00:00,5,6.3,0
2026-04-18T10:33:58.299+00:00,6,2.64,0
2026-04-18T10:33:58.299+00:00,7,1.99,0
2026-04-18T10:33:58.299+00:00,8,1.9,0
2026-04-18T10:34:00.303+00:00,1,7.12,0
2026-04-18T10:34:00.303+00:00,2,6.28,0
2026-04-18T10:34:00.303+00:00,3,2.02,0
2026-04-18T10:34:00.303+00:00,4,1.56,0
2026-04-18T10:34:00.303+00:00,5,6.3,0
2026-04-18T10:34:00.303+00:00,6,2.68,0
2026-04-18T10:34:00.303+00:00,7,1.96,0
2026-04-18T10:34:00.303+00:00,8,1.96,0
2026-04-18T10:34:02.305+00:00,1,6.06,0
2026-04-18T10:34:02.305+00:00,2,6.61,0
2026-04-18T10:34:02.305+00:00,3,2.13,0
2026-04-18T10:34:02.305+00:00,4,1.61,0
2026-04-18T10:34:02.305+00:00,5,6.3,0
2026-04-18T10:34:02.305+00:00,6,2.73,0
2026-04-18T10:34:02.305+00:00,7,1.95,0
2026-04-18T10:34:02.305+00:00,8,1.98,0
2026-04-18T10:34:04.307+00:00,1,5.29,0
2026-04-18T10:34:04.307+00:00,2,6.54,0
2026-04-18T10:34:04.307+00:00,3,2.01,0
2026-04-18T10:34:04.307+00:00,4,1.68,0
2026-04-18T10:34:04.307+00:00,5,6.3,0
2026-04-18T10:34:04.307+00:00,6,2.76,0
2026-04-18T10:34:04.307+00:00,7,1.87,0
2026-04-18T10:34:04.307+00:00,8,1.87,0
2026-04-18T10:34:06.311+00:00,1,4.11,0
2026-04-18T10:34:06.311+00:00,2,6.3,0
2026-04-18T10:34:06.311+00:00,3,2.02,0
2026-04-18T10:34:06.311+00:00,4,1.69,0
2026-04-18T10:34:06.311+00:00,5,6.3,0
2026-04-18T10:34:06.311+00:00,6,2.75,0
2026-04-18T10:34:06.311+00:00,7,1.89,0
2026-04-18T10:34:06.311+00:00,8,1.99,0
2026-04-18T10:34:08.313+00:00,1,2.91,0
2026-04-18T10:34:08.313+00:00,2,6.54,0
2026-04-18T10:34:08.313+00:00,3,6.42,0
2026-04-18T10:34:08.313+00:00,4,1.56,0
2026-04-18T10:34:08.313+00:00,5,6.3,0
2026-04-18T10:34:08.313+00:00,6,2.66,0
2026-04-18T10:34:08.313+00:00,7,1.89,0
2026-04-18T10:34:08.313+00:00,8,1.91,0
2026-04-18T10:34:10.315+00:00,1,2.38,0
2026-04-18T10:34:10.315+00:00,2,6.44,0
2026-04-18T10:34:10.315+00:00,3,6.54,0
2026-04-18T10:34:10.315+00:00,4,1.55,0
2026-04-18T10:34:10.315+00:00,5,6.3,0
2026-04-18T10:34:10.315+00:00,6,2.73,0
2026-04-18T10:34:10.315+00:00,7,1.95,0
2026-04-18T10:34:10.315+00:00,8,1.98,0
2026-04-18T10:34:12.319+00:00,1,2.07,0
2026-04-18T10:34:12.319+00:00,2,6.27,0
2026-04-18T10:34:12.319+00:00,3,6.45,0
2026-04-18T10:34:12.319+00:00,4,1.57,0
2026-04-18T10:34:12.319+00:00,5,6.3,0
2026-04-18T10:34:12.319+00:00,6,2.7,0
2026-04-18T10:34:12.319+00:00,7,1.9,0
2026-04-18T10:34:12.319+00:00,8,1.98,0
2026-04-18T10:34:14.322+00:00,1,2.02,0
2026-04-18T10:34:14.322+00:00,2,6.64,0
2026-04-18T10:34:14.322+00:00,3,6.5,0
2026-04-18T10:34:14.322+00:00,4,1.59,0
2026-04-18T10:34:14.322+00:00,5,6.3,0
2026-04-18T10:34:14.322+00:00,6,2.6,0
2026-04-18T10:34:14.322+00:00,7,1.87,0
2026-04-18T10:34:14.322+00:00,8,1.9,0
2026-04-18T10:34:16.325+00:00,1,1.98,0
2026-04-18T10:34:16.325+00:00,2,6.62,0
2026-04-18T10:34:16.325+00:00,3,6.37,0
2026-04-18T10:34:16.325+00:00,4,1.69,0
2026-04-18T10:34:16.325+00:00,5,6.3,0
2026-04-18T10:34:16.325+00:00,6,2.61,0
2026-04-18T10:34:16.325+00:00,7,1.93,0
2026-04-18T10:34:16.325+00:00,8,1.87,0
2026-04-18T10:34:18.327+00:00,1,2.09,0
2026-04-18T10:34:18.327+00:00,2,6.52,0
2026-04-18T10:34:18.327+00:00,3,6.39,0
2026-04-18T10:34:18.327+00:00,4,1.64,0
2026-04-18T10:34:18.327+00:00,5,6.3,0
2026-04-18T10:34:18.327+00:00,6,2.67,0
2026-04-18T10:34:18.327+00:00,7,2.0,0
2026-04-18T10:34:18.327+00:00,8,1.93,0
2026-04-18T10:34:20.330+00:00,1,2.05,0
2026-04-18T10:34:20.330+00:00,2,6.36,0
2026-04-18T10:34:20.330+00:00,3,6.35,0
2026-04-18T10:34:20.330+00:00,4,1.57,0
2026-04-18T10:34:20.330+00:00,5,6.3,0
2026-04-18T10:34:20.330+00:00,6,2.6,0
2026-04-18T10:34:20.330+00:00,7,1.9,0
2026-04-18T10:34:20.330+00:00,8,1.87,0
2026-04-18T10:34:22.333+00:00,1,2.13,0
2026-04-18T10:34:22.333+00:00,2,6.61,0
2026-04-18T10:34:22.333+00:00,3,6.27,0
2026-04-18T10:34:22.333+00:00,4,7.76,0
2026-04-18T10:34:22.333+00:00,5,6.3,0
2026-04-18T10:34:22.333+00:00,6,2.76,0
2026-04-18T10:34:22.333+00:00,7,1.98,0
2026-04-18T10:34:22.333+00:00,8,1.95,0
2026-04-18T10:34:24.336+00:00,1,2.07,0
2026-04-18T10:34:24.336+00:00,2,6.52,0
2026-04-18T10:34:24.336+00:00,3,6.53,0
2026-04-18T10:34:24.336+00:00,4,7.53,0
2026-04-18T10:34:24.336+00:00,5,6.3,0
2026-04-18T10:34:24.336+00:00,6,2.68,0
2026-04-18T10:34:24.336+00:00,7,1.88,0
2026-04-18T10:34:24.336+00:00,8,1.9,0
2026-04-18T10:34:26.338+00:00,1,2.13,0
2026-04-18T10:34:26.338+00:00,2,6.48,0
2026-04-18T10:34:26.338+00:00,3,6.37,0
2026-04-18T10:34:26.338+00:00,4,7.7,0
2026-04-18T10:34:26.338+00:00,5,1.88,0
2026-04-18T10:34:26.338+00:00,6,2.66,0
2026-04-18T10:34:26.338+00:00,7,1.87,0
2026-04-18T10:34:26.338+00:00,8,2.01,0
2026-04-18T10:34:28.341+00:00,1,2.06,0
2026-04-18T10:34:28.341+00:00,2,6.55,0
2026-04-18T10:34:28.341+00:00,3,6.33,0
2026-04-18T10:34:28.341+00:00,4,7.84,0
2026-04-18T10:34:28.341+00:00,5,1.83,0
2026-04-18T10:34:28.341+00:00,6,2.6,0
2026-04-18T10:34:28.341+00:00,7,1.86,0
2026-04-18T10:34:28.341+00:00,8,1.99,0
2026-04-18T10:34:30.343+00:00,1,2.17,0
2026-04-18T10:34:30.343+00:00,2,6.29,0
2026-04-18T10:34:30.343+00:00,3,6.27,0
2026-04-18T10:34:30.343+00:00,4,7.62,0
2026-04-18T10:34:30.343+00:00,5,1.79,0
2026-04-18T10:34:30.343+00:00,6,2.72,0
2026-04-18T10:34:30.343+00:00,7,2.05,0
2026-04-18T10:34:30.343+00:00,8,1.95,0
2026-04-18T10:34:32.346+00:00,1,2.0,0
2026-04-18T10:34:32.346+00:00,2,6.29,0
2026-04-18T10:34:32.346+00:00,3,6.58,0
2026-04-18T10:34:32.346+00:00,4,7.67,0
2026-04-18T10:34:32.346+00:00,5,1.82,0
2026-04-18T10:34:32.346+00:00,6,2.63,0
2026-04-18T10:34:32.346+00:00,7,1.99,0
2026-04-18T10:34:32.346+00:00,8,1.91,0
2026-04-18T10:34:34.348+00:00,1,2.16,0
2026-04-18T10:34:34.348+00:00,2,6.59,0
2026-04-18T10:34:34.348+00:00,3,6.58,0
2026-04-18T10:34:34.348+00:00,4,7.56,0
2026-04-18T10:34:34.348+00:00,5,1.94,0
2026-04-18T10:34:34.348+00:00,6,2.71,0
2026-04-18T10:34:34.348+00:00,7,1.9,0
2026-04-18T10:34:34.348+00:00,8,12.44,1
2026-04-18T10:34:36.352+00:00,1,2.06,0
2026-04-18T10:34:36.352+00:00,2,6.26,0
2026-04-18T10:34:36.352+00:00,3,6.32,0
2026-04-18T10:34:36.352+00:00,4,7.47,0
2026-04-18T10:34:36.352+00:00,5,1.87,0
2026-04-18T10:34:36.352+00:00,6,2.75,0
2026-04-18T10:34:36.352+00:00,7,1.97,0
2026-04-18T10:34:36.352+00:00,8,12.73,1
2026-04-18T10:34:38.356+00:00,1,1.98,0
2026-04-18T10:34:38.356+00:00,2,6.41,0
2026-04-18T10:34:38.356+00:00,3,6.48,0
2026-04-18T10:34:38.356+00:00,4,7.62,0
2026-04-18T10:34:38.356+00:00,5,1.93,0
2026-04-18T10:34:38.356+00:00,6,2.72,0
2026-04-18T10:34:38.356+00:00,7,1.87,0
2026-04-18T10:34:38.356+00:00,8,14.48,1
2026-04-18T10:34:40.359+00:00,1,2.11,0
2026-04-18T10:34:40.359+00:00,2,6.29,0
2026-04-18T10:34:40.359+00:00,3,6.55,0
2026-04-18T10:34:40.359+00:00,4,7.72,0
2026-04-18T10:34:40.359+00:00,5,1.98,0
2026-04-18T10:34:40.359+00:00,6,2.6,0
2026-04-18T10:34:40.359+00:00,7,1.96,0
2026-04-18T10:34:40.359+00:00,8,10.89,1
2026-04-18T10:34:42.362+00:00,1,2.06,0
2026-04-18T10:34:42.362+00:00,2,6.61,0
2026-04-18T10:34:42.362+00:00,3,6.23,0
2026-04-18T10:34:42.362+00:00,4,7.66,0
2026-04-18T10:34:42.362+00:00,5,1.88,0
2026-04-18T10:34:42.362+00:00,6,2.64,0
2026-04-18T10:34:42.362+00:00,7,1.98,0
2026-04-18T10:34:42.362+00:00,8,10.28,1
2026-04-18T10:34:44.365+00:00,1,2.05,0
2026-04-18T10:34:44.365+00:00,2,5.75,0
2026-04-18T10:34:44.365+00:00,3,6.51,0
2026-04-18T10:34:44.365+00:00,4,7.51,0
2026-04-18T10:34:44.365+00:00,5,1.97,0
2026-04-18T10:34:44.365+00:00,6,2.76,0
2026-04-18T10:34:44.365+00:00,7,6.38,0
2026-04-18T10:34:44.365+00:00,8,0.43,1
2026-04-18T10:34:46.369+00:00,1,2.17,0
2026-04-18T10:34:46.369+00:00,2,4.83,0
2026-04-18T10:34:46.369+00:00,3,6.51,0
2026-04-18T10:34:46.369+00:00,4,7.57,0
2026-04-18T10:34:46.369+00:00,5,1.94,0
2026-04-18T10:34:46.369+00:00,6,2.63,0
2026-04-18T10:34:46.369+00:00,7,6.22,0
2026-04-18T10:34:46.369+00:00,8,0.12,1
2026-04-18T10:34:48.371+00:00,1,1.98,0
2026-04-18T10:34:48.371+00:00,2,3.88,0
2026-04-18T10:34:48.371+00:00,3,11.35,1
2026-04-18T10:34:48.371+00:00,4,7.64,0
2026-04-18T10:34:48.371+00:00,5,1.98,0
2026-04-18T10:34:48.371+00:00,6,2.76,0
2026-04-18T10:34:48.371+00:00,7,6.29,0
2026-04-18T10:34:48.371+00:00,8,12.46,1
2026-04-18T10:34:50.374+00:00,1,2.16,0
2026-04-18T10:34:50.374+00:00,2,3.17,0
2026-04-18T10:34:50.374+00:00,3,11.65,1
2026-04-18T10:34:50.374+00:00,4,5.43,0
2026-04-18T10:34:50.374+00:00,5,1.9,0
2026-04-18T10:34:50.374+00:00,6,2.67,0
2026-04-18T10:34:50.374+00:00,7,6.41,0
2026-04-18T10:34:50.374+00:00,8,11.64,1
2026-04-18T10:34:52.377+00:00,1,2.03,0
2026-04-18T10:34:52.377+00:00,2,2.65,0
2026-04-18T10:34:52.377+00:00,3,0.17,1
2026-04-18T10:34:52.377+00:00,4,5.43,0
2026-04-18T10:34:52.377+00:00,5,1.96,0
2026-04-18T10:34:52.377+00:00,6,2.62,0
2026-04-18T10:34:52.377+00:00,7,6.37,0
2026-04-18T10:34:52.377+00:00,8,2.03,0
2026-04-18T10:34:54.381+00:00,1,2.09,0
2026-04-18T10:34:54.381+00:00,2,2.0,0
2026-04-18T10:34:54.381+00:00,3,0.71,1
2026-04-18T10:34:54.381+00:00,4,5.43,0
2026-04-18T10:34:54.381+00:00,5,1.85,0
2026-04-18T10:34:54.381+00:00,6,2.72,0
2026-04-18T10:34:54.381+00:00,7,6.21,0
2026-04-18T10:34:54.381+00:00,8,2.13,0
2026-04-18T10:34:56.384+00:00,1,2.03,0
2026-04-18T10:34:56.384+00:00,2,1.96,0
2026-04-18T10:34:56.384+00:00,3,10.35,1
2026-04-18T10:34:56.384+00:00,4,5.43,0
2026-04-18T10:34:56.384+00:00,5,1.93,0
2026-04-18T10:34:56.384+00:00,6,2.73,0
2026-04-18T10:34:56.384+00:00,7,6.22,0
2026-04-18T10:34:56.384+00:00,8,2.15,0
2026-04-18T10:34:58.388+00:00,1,2.13,0
2026-04-18T10:34:58.388+00:00,2,1.99,0
2026-04-18T10:34:58.388+00:00,3,13.86,1
2026-04-18T10:34:58.388+00:00,4,5.43,0
2026-04-18T10:34:58.388+00:00,5,1.83,0
2026-04-18T10:34:58.388+00:00,6,2.76,0
2026-04-18T10:34:58.388+00:00,7,6.11,0
2026-04-18T10:34:58.388+00:00,8,2.12,0
2026-04-18T10:35:00.391+00:00,1,2.11,0
2026-04-18T10:35:00.391+00:00,2,2.03,0
2026-04-18T10:35:00.391+00:00,3,0.47,1
2026-04-18T10:35:00.391+00:00,4,5.43,0
2026-04-18T10:35:00.391+00:00,5,1.83,0
2026-04-18T10:35:00.391+00:00,6,2.75,0
2026-04-18T10:35:00.391+00:00,7,6.24,0
2026-04-18T10:35:00.391+00:00,8,2.15,0
2026-04-18T10:35:02.394+00:00,1,2.08,0
2026-04-18T10:35:02.394+00:00,2,2.09,0
2026-04-18T10:35:02.394+00:00,3,13.46,1
2026-04-18T10:35:02.394+00:00,4,5.43,0
2026-04-18T10:35:02.394+00:00,5,1.91,0
2026-04-18T10:35:02.394+00:00,6,2.59,0
2026-04-18T10:35:02.394+00:00,7,6.22,0
2026-04-18T10:35:02.394+00:00,8,2.06,0
2026-04-18T10:35:04.397+00:00,1,2.16,0
2026-04-18T10:35:04.397+00:00,2,1.97,0
2026-04-18T10:35:04.397+00:00,3,13.1,1
2026-04-18T10:35:04.397+00:00,4,5.43,0
2026-04-18T10:35:04.397+00:00,5,1.79,0
2026-04-18T10:35:04.397+00:00,6,2.66,0
2026-04-18T10:35:04.397+00:00,7,6.19,0
2026-04-18T10:35:04.397+00:00,8,2.08,0
2026-04-18T10:35:06.400+00:00,1,2.08,0
2026-04-18T10:35:06.400+00:00,2,1.93,0
2026-04-18T10:35:06.400+00:00,3,0.11,1
2026-04-18T10:35:06.400+00:00,4,5.43,0
2026-04-18T10:35:06.400+00:00,5,1.82,0
2026-04-18T10:35:06.400+00:00,6,2.77,0
2026-04-18T10:35:06.400+00:00,7,6.27,0
2026-04-18T10:35:06.400+00:00,8,2.1,0
2026-04-18T10:35:08.404+00:00,1,2.12,0
2026-04-18T10:35:08.404+00:00,2,1.98,0
2026-04-18T10:35:08.404+00:00,3,10.26,1
2026-04-18T10:35:08.404+00:00,4,5.43,0
2026-04-18T10:35:08.404+00:00,5,1.96,0
2026-04-18T10:35:08.404+00:00,6,2.68,0
2026-04-18T10:35:08.404+00:00,7,6.2,0
2026-04-18T10:35:08.404+00:00,8,2.21,0
2026-04-18T10:35:10.410+00:00,1,2.08,0
2026-04-18T10:35:10.410+00:00,2,2.0,0
2026-04-18T10:35:10.410+00:00,3,2.53,0
2026-04-18T10:35:10.410+00:00,4,5.43,0
2026-04-18T10:35:10.410+00:00,5,1.9,0
2026-04-18T10:35:10.410+00:00,6,2.71,0
2026-04-18T10:35:10.410+00:00,7,6.5,0
2026-04-18T10:35:10.410+00:00,8,1.5,1
2026-04-18T10:35:12.423+00:00,1,2.03,0
2026-04-18T10:35:12.423+00:00,2,14.56,1
2026-04-18T10:35:12.423+00:00,3,2.53,0
2026-04-18T10:35:12.423+00:00,4,5.43,0
2026-04-18T10:35:12.423+00:00,5,1.99,0
2026-04-18T10:35:12.423+00:00,6,2.75,0
2026-04-18T10:35:12.423+00:00,7,6.27,0
2026-04-18T10:35:12.423+00:00,8,7.5,1
2026-04-18T10:35:14.425+00:00,1,1.98,0
2026-04-18T10:35:14.425+00:00,2,10.67,1
2026-04-18T10:35:14.425+00:00,3,2.56,0
2026-04-18T10:35:14.425+00:00,4,5.43,0
2026-04-18T10:35:14.425+00:00,5,1.88,0
2026-04-18T10:35:14.425+00:00,6,2.68,0
2026-04-18T10:35:14.425+00:00,7,6.31,0
2026-04-18T10:35:14.425+00:00,8,1.5,1
2026-04-18T10:35:16.429+00:00,1,2.14,0
2026-04-18T10:35:16.429+00:00,2,0.74,1
2026-04-18T10:35:16.429+00:00,3,2.54,0
2026-04-18T10:35:16.429+00:00,4,5.43,0
2026-04-18T10:35:16.429+00:00,5,1.83,0
2026-04-18T10:35:16.429+00:00,6,10.16,1
2026-04-18T10:35:16.429+00:00,7,6.37,0
2026-04-18T10:35:16.429+00:00,8,7.5,1
2026-04-18T10:35:18.435+00:00,1,2.09,0
2026-04-18T10:35:18.435+00:00,2,13.23,1
2026-04-18T10:35:18.435+00:00,3,2.58,0
2026-04-18T10:35:18.435+00:00,4,5.43,0
2026-04-18T10:35:18.435+00:00,5,1.88,0
2026-04-18T10:35:18.435+00:00,6,14.62,1
2026-04-18T10:35:18.435+00:00,7,6.38,0
2026-04-18T10:35:18.435+00:00,8,1.5,1
2026-04-18T10:35:20.439+00:00,1,1.98,0
2026-04-18T10:35:20.439+00:00,2,0.16,1
2026-04-18T10:35:20.439+00:00,3,2.5,0
2026-04-18T10:35:20.439+00:00,4,5.43,0
2026-04-18T10:35:20.439+00:00,5,1.93,0
2026-04-18T10:35:20.439+00:00,6,0.16,1
2026-04-18T10:35:20.439+00:00,7,6.11,0
2026-04-18T10:35:20.439+00:00,8,7.5,1
2026-04-18T10:35:22.442+00:00,1,2.04,0
2026-04-18T10:35:22.442+00:00,2,12.63,1
2026-04-18T10:35:22.442+00:00,3,2.54,0
2026-04-18T10:35:22.442+00:00,4,5.43,0
2026-04-18T10:35:22.442+00:00,5,1.9,0
2026-04-18T10:35:22.442+00:00,6,0.34,1
2026-04-18T10:35:22.442+00:00,7,6.48,0
2026-04-18T10:35:22.442+00:00,8,1.5,1
2026-04-18T10:35:24.445+00:00,1,2.1,0
2026-04-18T10:35:24.445+00:00,2,14.84,1
2026-04-18T10:35:24.445+00:00,3,2.6,0
2026-04-18T10:35:24.445+00:00,4,5.43,0
2026-04-18T10:35:24.445+00:00,5,1.8,0
2026-04-18T10:35:24.445+00:00,6,13.01,1
2026-04-18T10:35:24.445+00:00,7,6.42,0
2026-04-18T10:35:24.445+00:00,8,7.5,1
2026-04-18T10:35:26.449+00:00,1,1.98,0
2026-04-18T10:35:26.449+00:00,2,12.09,1
2026-04-18T10:35:26.449+00:00,3,2.59,0
2026-04-18T10:35:26.449+00:00,4,5.43,0
2026-04-18T10:35:26.449+00:00,5,1.92,0
2026-04-18T10:35:26.449+00:00,6,13.13,1
2026-04-18T10:35:26.449+00:00,7,6.15,0
2026-04-18T10:35:26.449+00:00,8,1.5,1
2026-04-18T10:35:28.453+00:00,1,1.99,0
2026-04-18T10:35:28.453+00:00,2,11.18,1
2026-04-18T10:35:28.453+00:00,3,2.61,0
2026-04-18T10:35:28.453+00:00,4,5.43,0
2026-04-18T10:35:28.453+00:00,5,1.83,0
2026-04-18T10:35:28.453+00:00,6,11.74,1
2026-04-18T10:35:28.453+00:00,7,6.38,0
2026-04-18T10:35:28.453+00:00,8,2.68,0
2026-04-18T10:35:30.457+00:00,1,1.97,0
2026-04-18T10:35:30.457+00:00,2,1.91,0
2026-04-18T10:35:30.457+00:00,3,2.58,0
2026-04-18T10:35:30.457+00:00,4,5.43,0
2026-04-18T10:35:30.457+00:00,5,1.84,0
2026-04-18T10:35:30.457+00:00,6,1.8,0
2026-04-18T10:35:30.457+00:00,7,6.34,0
2026-04-18T10:35:30.457+00:00,8,2.65,0
2026-04-18T10:35:32.459+00:00,1,2.17,0
2026-04-18T10:35:32.459+00:00,2,2.06,0
2026-04-18T10:35:32.459+00:00,3,2.55,0
2026-04-18T10:35:32.459+00:00,4,5.43,0
2026-04-18T10:35:32.459+00:00,5,1.88,0
2026-04-18T10:35:32.459+00:00,6,1.79,0
2026-04-18T10:35:32.459+00:00,7,6.21,0
